pwsId,year,analyteCode,pwsName,countyServed,cityServed,waterSource,mean,max,populationServed,fips,
"1420012","2021","PCE","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","89","27083"
"1420005","2021","PCE","Lynd","Lyon","Lynd","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","448","27083"
"1420006","2021","PCE","Marshall","Lyon","Marshall","Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","13680","27083"
"1420007","2021","PCE","Minneota","Lyon","Minneota","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","1380","27083"
"1420008","2021","PCE","Russell","Lyon","Russell","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","338","27083"
"1420009","2021","PCE","Taunton","Lyon","Taunton","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","135","27083"
"1420010","2021","PCE","Tracy","Lyon","Tracy","Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","2154","27083"
"1420001","2022","PCE","Balaton","Lyon","Balaton","Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","639","27083"
"1420002","2022","PCE","Cottonwood","Lyon","Cottonwood","Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","1212","27083"
"1420003","2022","PCE","Florence","Lyon","Florence","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","39","27083"
"1420011","2022","PCE","Garvin","Lyon","Garvin","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","135","27083"
"1420004","2022","PCE","Ghent","Lyon","Ghent","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","364","27083"
"1420012","2022","PCE","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","89","27083"
"1420005","2022","PCE","Lynd","Lyon","Lynd","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","448","27083"
"1420006","2022","PCE","Marshall","Lyon","Marshall","Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","13680","27083"
"1420007","2022","PCE","Minneota","Lyon","Minneota","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","1380","27083"
"1420008","2022","PCE","Russell","Lyon","Russell","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","338","27083"
"1420009","2022","PCE","Taunton","Lyon","Taunton","Purchased Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","135","27083"
"1420010","2022","PCE","Tracy","Lyon","Tracy","Groundwater","0.1 ug/L (ND)","0.1 ug/L (ND)","2154","27083"
"1420001","2020","Radium","Balaton","Lyon","Balaton","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","639","27083"
"1420002","2020","Radium","Cottonwood","Lyon","Cottonwood","Groundwater","1.4 pCi/L","1.4 pCi/L","1212","27083"
"1420003","2020","Radium","Florence","Lyon","Florence","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","39","27083"
"1420011","2020","Radium","Garvin","Lyon","Garvin","Purchased Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","135","27083"
"1420004","2020","Radium","Ghent","Lyon","Ghent","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","364","27083"
"1420012","2020","Radium","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","89","27083"
"1420005","2020","Radium","Lynd","Lyon","Lynd","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","448","27083"
"1420006","2020","Radium","Marshall","Lyon","Marshall","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","13680","27083"
"1420007","2020","Radium","Minneota","Lyon","Minneota","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","1380","27083"
"1420008","2020","Radium","Russell","Lyon","Russell","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","338","27083"
"1420009","2020","Radium","Taunton","Lyon","Taunton","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","135","27083"
"1420010","2020","Radium","Tracy","Lyon","Tracy","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","2154","27083"
"1420001","2021","Radium","Balaton","Lyon","Balaton","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","639","27083"
"1420002","2021","Radium","Cottonwood","Lyon","Cottonwood","Groundwater","1.4 pCi/L","1.4 pCi/L","1212","27083"
"1420003","2021","Radium","Florence","Lyon","Florence","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","39","27083"
"1420011","2021","Radium","Garvin","Lyon","Garvin","Purchased Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","135","27083"
"1420004","2021","Radium","Ghent","Lyon","Ghent","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","364","27083"
"1420012","2021","Radium","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","89","27083"
"1420005","2021","Radium","Lynd","Lyon","Lynd","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","448","27083"
"1420006","2021","Radium","Marshall","Lyon","Marshall","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","13680","27083"
"1420007","2021","Radium","Minneota","Lyon","Minneota","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","1380","27083"
"1420008","2021","Radium","Russell","Lyon","Russell","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","338","27083"
"1420009","2021","Radium","Taunton","Lyon","Taunton","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","135","27083"
"1420010","2021","Radium","Tracy","Lyon","Tracy","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","2154","27083"
"1420001","2022","Radium","Balaton","Lyon","Balaton","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","639","27083"
"1420002","2022","Radium","Cottonwood","Lyon","Cottonwood","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","1212","27083"
"1420003","2022","Radium","Florence","Lyon","Florence","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","39","27083"
"1420011","2022","Radium","Garvin","Lyon","Garvin","Purchased Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","135","27083"
"1420004","2022","Radium","Ghent","Lyon","Ghent","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","364","27083"
"1420012","2022","Radium","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","89","27083"
"1420005","2022","Radium","Lynd","Lyon","Lynd","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","448","27083"
"1420006","2022","Radium","Marshall","Lyon","Marshall","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","13680","27083"
"1420007","2022","Radium","Minneota","Lyon","Minneota","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","1380","27083"
"1420008","2022","Radium","Russell","Lyon","Russell","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","338","27083"
"1420009","2022","Radium","Taunton","Lyon","Taunton","Purchased Groundwater","0.8 pCi/L","1.1 pCi/L","135","27083"
"1420010","2022","Radium","Tracy","Lyon","Tracy","Groundwater","0.5 pCi/L (ND)","0.5 pCi/L (ND)","2154","27083"
"1420001","2020","TCE","Balaton","Lyon","Balaton","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","639","27083"
"1420002","2020","TCE","Cottonwood","Lyon","Cottonwood","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","1212","27083"
"1420003","2020","TCE","Florence","Lyon","Florence","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","39","27083"
"1420011","2020","TCE","Garvin","Lyon","Garvin","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","135","27083"
"1420004","2020","TCE","Ghent","Lyon","Ghent","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","364","27083"
"1420012","2020","TCE","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","89","27083"
"1420005","2020","TCE","Lynd","Lyon","Lynd","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","448","27083"
"1420006","2020","TCE","Marshall","Lyon","Marshall","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","13680","27083"
"1420007","2020","TCE","Minneota","Lyon","Minneota","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","1380","27083"
"1420008","2020","TCE","Russell","Lyon","Russell","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","338","27083"
"1420009","2020","TCE","Taunton","Lyon","Taunton","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","135","27083"
"1420010","2020","TCE","Tracy","Lyon","Tracy","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","2154","27083"
"1420001","2021","TCE","Balaton","Lyon","Balaton","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","639","27083"
"1420002","2021","TCE","Cottonwood","Lyon","Cottonwood","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","1212","27083"
"1420003","2021","TCE","Florence","Lyon","Florence","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","39","27083"
"1420011","2021","TCE","Garvin","Lyon","Garvin","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","135","27083"
"1420004","2021","TCE","Ghent","Lyon","Ghent","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","364","27083"
"1420012","2021","TCE","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","89","27083"
"1420005","2021","TCE","Lynd","Lyon","Lynd","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","448","27083"
"1420006","2021","TCE","Marshall","Lyon","Marshall","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","13680","27083"
"1420007","2021","TCE","Minneota","Lyon","Minneota","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","1380","27083"
"1420008","2021","TCE","Russell","Lyon","Russell","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","338","27083"
"1420009","2021","TCE","Taunton","Lyon","Taunton","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","135","27083"
"1420010","2021","TCE","Tracy","Lyon","Tracy","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","2154","27083"
"1420001","2022","TCE","Balaton","Lyon","Balaton","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","639","27083"
"1420002","2022","TCE","Cottonwood","Lyon","Cottonwood","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","1212","27083"
"1420003","2022","TCE","Florence","Lyon","Florence","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","39","27083"
"1420011","2022","TCE","Garvin","Lyon","Garvin","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","135","27083"
"1420004","2022","TCE","Ghent","Lyon","Ghent","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","364","27083"
"1420012","2022","TCE","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","89","27083"
"1420005","2022","TCE","Lynd","Lyon","Lynd","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","448","27083"
"1420006","2022","TCE","Marshall","Lyon","Marshall","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","13680","27083"
"1420007","2022","TCE","Minneota","Lyon","Minneota","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","1380","27083"
"1420008","2022","TCE","Russell","Lyon","Russell","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","338","27083"
"1420009","2022","TCE","Taunton","Lyon","Taunton","Purchased Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","135","27083"
"1420010","2022","TCE","Tracy","Lyon","Tracy","Groundwater","0.05 ug/L (ND)","0.05 ug/L (ND)","2154","27083"
"1420001","2020","TTHM","Balaton","Lyon","Balaton","Groundwater","33.8 ug/L","33.8 ug/L","639","27083"
"1420002","2020","TTHM","Cottonwood","Lyon","Cottonwood","Groundwater","3.9 ug/L","3.9 ug/L","1212","27083"
"1420003","2020","TTHM","Florence","Lyon","Florence","Purchased Groundwater","18.8 ug/L","25.6 ug/L","39","27083"
"1420011","2020","TTHM","Garvin","Lyon","Garvin","Purchased Groundwater","41.2 ug/L","59.4 ug/L","135","27083"
"1420004","2020","TTHM","Ghent","Lyon","Ghent","Purchased Groundwater","0.8 ug/L","25.4 ug/L","364","27083"
"1420012","2020","TTHM","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","0.6 ug/L","25.4 ug/L","89","27083"
"1420005","2020","TTHM","Lynd","Lyon","Lynd","Purchased Groundwater","18.8 ug/L","25.6 ug/L","448","27083"
"1420006","2020","TTHM","Marshall","Lyon","Marshall","Groundwater","0.38 ug/L","0.5 ug/L","13680","27083"
"1420007","2020","TTHM","Minneota","Lyon","Minneota","Purchased Groundwater","0.5 ug/L","0.5 ug/L","1380","27083"
"1420008","2020","TTHM","Russell","Lyon","Russell","Purchased Groundwater","11.0 ug/L","25.4 ug/L","338","27083"
"1420009","2020","TTHM","Taunton","Lyon","Taunton","Purchased Groundwater","18.8 ug/L","25.6 ug/L","135","27083"
"1420010","2020","TTHM","Tracy","Lyon","Tracy","Groundwater","1.7 ug/L","1.7 ug/L","2154","27083"
"1420001","2021","TTHM","Balaton","Lyon","Balaton","Groundwater","44.9 ug/L","44.9 ug/L","639","27083"
"1420002","2021","TTHM","Cottonwood","Lyon","Cottonwood","Groundwater","0.7 ug/L","0.7 ug/L","1212","27083"
"1420003","2021","TTHM","Florence","Lyon","Florence","Purchased Groundwater","13.4 ug/L","17.7 ug/L","39","27083"
"1420011","2021","TTHM","Garvin","Lyon","Garvin","Purchased Groundwater","42.6 ug/L","58.9 ug/L","135","27083"
"1420004","2021","TTHM","Ghent","Lyon","Ghent","Purchased Groundwater","13.4 ug/L","17.7 ug/L","364","27083"
"1420012","2021","TTHM","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","12.4 ug/L","17.7 ug/L","89","27083"
"1420005","2021","TTHM","Lynd","Lyon","Lynd","Purchased Groundwater","14.1 ug/L","17.7 ug/L","448","27083"
"1420006","2021","TTHM","Marshall","Lyon","Marshall","Groundwater","0.25 ug/L (ND)","0.25 ug/L (ND)","13680","27083"
"1420007","2021","TTHM","Minneota","Lyon","Minneota","Purchased Groundwater","0.7 ug/L","0.7 ug/L","1380","27083"
"1420008","2021","TTHM","Russell","Lyon","Russell","Purchased Groundwater","13.4 ug/L","17.7 ug/L","338","27083"
"1420009","2021","TTHM","Taunton","Lyon","Taunton","Purchased Groundwater","13.4 ug/L","17.7 ug/L","135","27083"
"1420010","2021","TTHM","Tracy","Lyon","Tracy","Groundwater","1.9 ug/L","1.9 ug/L","2154","27083"
"1420001","2022","TTHM","Balaton","Lyon","Balaton","Groundwater","37.1 ug/L","37.1 ug/L","639","27083"
"1420002","2022","TTHM","Cottonwood","Lyon","Cottonwood","Groundwater","0.7 ug/L","0.7 ug/L","1212","27083"
"1420003","2022","TTHM","Florence","Lyon","Florence","Purchased Groundwater","17.2 ug/L","17.2 ug/L","39","27083"
"1420011","2022","TTHM","Garvin","Lyon","Garvin","Purchased Groundwater","60.3 ug/L","60.3 ug/L","135","27083"
"1420004","2022","TTHM","Ghent","Lyon","Ghent","Purchased Groundwater","14.1 ug/L","19.5 ug/L","364","27083"
"1420012","2022","TTHM","Fairview Township Water Association","Lyon","Green Valley","Purchased Groundwater","14.1 ug/L","19.5 ug/L","89","27083"
"1420005","2022","TTHM","Lynd","Lyon","Lynd","Purchased Groundwater","0.8 ug/L","15.2 ug/L","448","27083"
"1420006","2022","TTHM","Marshall","Lyon","Marshall","Groundwater","0.43 ug/L","0.6 ug/L","13680","27083"
"1420007","2022","TTHM","Minneota","Lyon","Minneota","Purchased Groundwater","0.6 ug/L","15.2 ug/L","1380","27083"
"1420008","2022","TTHM","Russell","Lyon","Russell","Purchased Groundwater","14.1 ug/L","19.5 ug/L","338","27083"
"1420009","2022","TTHM","Taunton","Lyon","Taunton","Purchased Groundwater","1.3 ug/L","15.2 ug/L","135","27083"
"1420010","2022","TTHM","Tracy","Lyon","Tracy","Groundwater","0.8 ug/L","0.8 ug/L","2154","27083"
